Gene Name,Index
A230056P14Rik,1246
A230057D06Rik,1247
A230059L01Rik,1248
A230060F14Rik,1249
A230065N10Rik,1250
A230072C01Rik,1251
A230072E10Rik,1252
A230072I06Rik,1253
A230077H06Rik,1254
A230083G16Rik,1255
A230083N12Rik,1256
A230087F16Rik,1257
A230103J11Rik,1258
A230103O09Rik,1259
A230107N01Rik,1260
A230108P19Rik,1261
A2m,1262
A2ml1,1263
A330008L17Rik,1264
A330009N23Rik,1265
A330015K06Rik,1266
A330023F24Rik,1267
A330032B11Rik,1268
A330033J07Rik,1269
A330035P11Rik,1270
A330040F15Rik,1271
A330041J22Rik,1272
A330043C09Rik,1273
A330048O09Rik,1274
A330049N07Rik,1275
A330069K06Rik,1276
A330070K13Rik,1277
A330072L02Rik,1278
A330074K22Rik,1279
A330076C08Rik,1280
A330076H08Rik,1281
A330084C13Rik,1282
A330093E20Rik,1283
A330094K24Rik,1284
A330102I10Rik,1285
A3galt2,1286
A430005L14Rik,1287
A430010J10Rik,1288
A430018G15Rik,1289
A430027H14Rik,1290
A430033K04Rik,1291
A430035B10Rik,1292
A430057M04Rik,1293
A430073D23Rik,1294
A430078I02Rik,1295
A430088P11Rik,1296
A430093F15Rik,1297
A430105J06Rik,1298
A430106G13Rik,1299
A430108G06Rik,1300
A430110L20Rik,1301
A4galt,1302
A4gnt,1303
A530001N23Rik,1304
A530010L16Rik,1305
A530013C23Rik,1306
A530016L24Rik,1307
A530017D24Rik,1308
A530020G20Rik,1309
A530021J07Rik,1310
A530032D15Rik,1311
A530040E14Rik,1312
A530041M06Rik,1313
A530053G22Rik,1314
A530053M12Rik,1315
A530058N18Rik,1316
A530064D06Rik,1317
A530065N20Rik,1318
A530072M11Rik,1319
A530076I17Rik,1320
A530083I20Rik,1321
A530084C06Rik,1322
A530088E08Rik,1323
A530095I07Rik,1324
A630001G21Rik,1325
A630001O12Rik,1326
A630009H07Rik,1327
A630014C17Rik,1328
A630019I02Rik,1329
A630023P12Rik,1330
A630050E04Rik,1331
A630052C17Rik,1332
A630072L19Rik,1333
A630072M18Rik,1334
A630076J17Rik,1335
A630089N07Rik,1336
A630095N17Rik,1337
A730006G06Rik,1338
A730009L09Rik,1339
A730011C13Rik,1340
A730017L22Rik,1341
A730018C14Rik,1342
A730020E08Rik,1343
A730020M07Rik,1344
A730035I17Rik,1345
A730036I17Rik,1346
A730043L09Rik,1347
A730046J19Rik,1348
A730049H05Rik,1349
A730056A06Rik,1350
A730060N03Rik,1351
A730061H03Rik,1352
A730063M14Rik,1353
A730065G17Rik,1354
A730071L15Rik,1355
A730081D07Rik,1356
A730085E03Rik,1357
A730085K08Rik,1358
A730098A19Rik,1359
A830005F24Rik,1360
A830008E24Rik,1361
A830009L08Rik,1362
A830011K09Rik,1363
A830012C17Rik,1364
A830018L16Rik,1365
A830019L24Rik,1366
A830019P07Rik,1367
A830021F12Rik,1368
A830029E22Rik,1369
A830031A19Rik,1370
A830035A12Rik,1371
A830035O19Rik,1372
A830036E02Rik,1373
A830052D11Rik,1374
A830082K12Rik,1375
A830082N09Rik,1376
A830092H15Rik,1377
A930001A20Rik,1378
A930001C03Rik,1379
A930002C04Rik,1380
A930002I21Rik,1381
A930003A15Rik,1382
A930003O13Rik,1383
A930004D18Rik,1384
A930005H10Rik,1385
A930006I01Rik,1386
A930006K02Rik,1387
A930007I19Rik,1388
A930009A15Rik,1389
A930012L18Rik,1390
A930012O16Rik,1391
A930014E10Rik,1392
A930015D03Rik,1393
A930016O22Rik,1394
A930017K11Rik,1395
A930018P22Rik,1396
A930019D19Rik,1397
A930023M06Rik,1398
A930024E05Rik,1399
A930028N01Rik,1400
A930029G22Rik,1401
A930031H19Rik,1402
A930033H14Rik,1403
A930033M14Rik,1404
A930037H05Rik,1405
A930038B10Rik,1406
A930041C12Rik,1407
AA386476,1408
AA387200,1409
AA387883,1410
AA388235,1411
AA465934,1412
AA467197,1413
AA645442,1414
AA986860,1415
AB041806,1416
AB124611,1417
AC087559.3,1418
AC106834.1,1419
AC109619.1,1420
AC125149.3,1421
AC132307.1,1422
AC135859.1,1423
AC137513.1,1424
AC142100.1,1425
AC149090.1,1426
AC151602.1,1427
AC154200.1,1428
AC156546.1,1429
AC159140.1,1430
AC160336.1,1431
AC163347.1,1432
AC163638.2,1433
AC163685.1,1434
AC166172.1,1435
AC168977.1,1436
AC241534.1,1437
AF067063,1438
AI115009,1439
AI182371,1440
AI197445,1441
AI413582,1442
AI427809,1443
AI429214,1444
AI463170,1445
AI463229,1446
AI467606,1447
AI480526,1448
AI504432,1449
AI506816,1450
AI507597,1451
AI593442,1452
AI597479,1453
AI606473,1454
AI661453,1455
AI662270,1456
AI837181,1457
AI838599,1458
AI839979,1459
AI847159,1460
AI849053,1461
AI854703,1462
AI987944,1463
AK157302,1464
AU015791,1465
AU015836,1466
AU016765,1467
AU019990,1468
AU020206,1469
AU021063,1470
AU021092,1471
AU022252,1472
AU022751,1473
AU022754,1474
AU022793,1475
AU023762,1476
AU040320,1477
AU040972,1478
AU041133,1479
AV039307,1480
AV099323,1481
AV356131,1482
AW011738,1483
AW046200,1484
AW047730,1485
AW112010,1486
AW146154,1487
AW209491,1488
AW495222,1489
AW549877,1490
AW551984,1491
AW554918,1492
AY036118,1493
AY074887,1494
AY512931,1495
Aaas,1496
Aacs,1497
Aadac,1498
Aadat,1499
Aagab,1500
Aak1,1501
Aamdc,1502
Aamp,1503
Aanat,1504
Aar2,1505
Aard,1506
Aars,1507
Aars2,1508
Aarsd1,1509
Aasdh,1510
Aasdhppt,1511
Aass,1512
Aatf,1513
Aatk,1514
Abat,1515
Abca1,1516
Abca12,1517
Abca13,1518
Abca14,1519
Abca15,1520
Abca16,1521
Abca17,1522
Abca2,1523
Abca3,1524
Abca4,1525
Abca5,1526
Abca6,1527
Abca7,1528
Abca8a,1529
Abca8b,1530
Abca9,1531
Abcb10,1532
Abcb11,1533
Abcb1a,1534
Abcb1b,1535
Abcb4,1536
Abcb6,1537
Abcb7,1538
Abcb8,1539
Abcb9,1540
Abcc1,1541
Abcc10,1542
Abcc12,1543
Abcc2,1544
Abcc3,1545
Abcc4,1546
Abcc5,1547
Abcc6,1548
Abcc8,1549
Abcc9,1550
Abcd1,1551
Abcd2,1552
Abcd3,1553
Abcd4,1554
Abce1,1555
Abcf1,1556
Abcf2,1557
Abcf3,1558
Abcg1,1559
Abcg2,1560
Abcg3,1561
Abcg4,1562
Abcg5,1563
Abcg8,1564
Abhd10,1565
Abhd11,1566
Abhd12,1567
Abhd12b,1568
Abhd13,1569
Abhd14a,1570
Abhd14b,1571
Abhd15,1572
Abhd16a,1573
Abhd17a,1574
Abhd17b,1575
Abhd17c,1576
Abhd18,1577
Abhd2,1578
Abhd3,1579
Abhd4,1580
Abhd5,1581
Abhd6,1582
Abhd8,1583
Abi1,1584
Abi2,1585
Abi3,1586
Abi3bp,1587
Abitram,1588
Abl1,1589
Abl2,1590
Ablim1,1591
Ablim2,1592
Ablim3,1593
Abo,1594
Abr,1595
Abra,1596
Abracl,1597
Abraxas1,1598
Abraxas2,1599
Abt1,1600
Abtb1,1601
Abtb2,1602
Acaa1a,1603
Acaa1b,1604
Acaa2,1605
Acaca,1606
Acacb,1607
Acad10,1608
Acad11,1609
Acad12,1610
Acad8,1611
Acad9,1612
Acadl,1613
Acadm,1614
Acads,1615
Acadsb,1616
Acadvl,1617
Acan,1618
Acap1,1619
Acap2,1620
Acap3,1621
Acat1,1622
Acat2,1623
Acat3,1624
Acbd3,1625
Acbd4,1626
Acbd5,1627
Acbd6,1628
Acbd7,1629
Accs,1630
Accsl,1631
Acd,1632
Ace,1633
Ace2,1634
Acer2,1635
Acer3,1636
Ache,1637
Acin1,1638
Ackr1,1639
Ackr2,1640
Ackr3,1641
Ackr4,1642
Acly,1643
Acmsd,1644
Acnat1,1645
Aco1,1646
Aco2,1647
Acod1,1648
Acot1,1649
Acot10,1650
Acot11,1651
Acot12,1652
Acot13,1653
Acot2,1654
Acot3,1655
Acot4,1656
Acot5,1657
Acot6,1658
Acot7,1659
Acot8,1660
Acot9,1661
Acox1,1662
Acox2,1663
Acox3,1664
Acoxl,1665
Acp1,1666
Acp2,1667
Acp4,1668
Acp5,1669
Acp6,1670
Acp7,1671
Acpp,1672
Acr,1673
Acrbp,1674
Acsbg1,1675
Acsbg2,1676
Acsf2,1677
Acsf3,1678
Acsl1,1679
Acsl3,1680
Acsl4,1681
Acsl5,1682
Acsl6,1683
Acsm1,1684
Acsm3,1685
Acsm4,1686
Acsm5,1687
Acss1,1688
Acss2,1689
Acss3,1690
Acta1,1691
Acta2,1692
Actb,1693
Actbl2,1694
Actc1,1695
Actg1,1696
Actg2,1697
Actl10,1698
Actl11,1699
Actl6a,1700
Actl6b,1701
Actl7b,1702
Actl9,1703
Actn1,1704
Actn2,1705
Actn3,1706
Actn4,1707
Actr10,1708
Actr1a,1709
Actr1b,1710
Actr2,1711
Actr3,1712
Actr3b,1713
Actr5,1714
Actr6,1715
Actr8,1716
Actrt3,1717
Acvr1,1718
Acvr1b,1719
Acvr1c,1720
Acvr2a,1721
Acvr2b,1722
Acvrl1,1723
Acy1,1724
Acy3,1725
Acyp1,1726
Acyp2,1727
Ada,1728
Adad1,1729
Adad2,1730
Adal,1731
Adam10,1732
Adam11,1733
Adam12,1734
Adam15,1735
Adam17,1736
Adam18,1737
Adam19,1738
Adam1a,1739
Adam1b,1740
Adam2,1741
Adam21,1742
Adam22,1743
Adam23,1744
Adam28,1745
Adam3,1746
Adam30,1747
Adam32,1748
Adam33,1749
Adam4,1750
Adam5,1751
Adam7,1752
Adam8,1753
Adam9,1754
Adamdec1,1755
Adamts1,1756
Adamts10,1757
Adamts12,1758
Adamts13,1759
Adamts14,1760
Adamts15,1761
Adamts16,1762
Adamts17,1763
Adamts18,1764
Adamts19,1765
Adamts2,1766
Adamts20,1767
Adamts3,1768
Adamts4,1769
Adamts5,1770
Adamts6,1771
Adamts7,1772
Adamts8,1773
Adamts9,1774
Adamtsl1,1775
Adamtsl2,1776
Adamtsl3,1777
Adamtsl4,1778
Adamtsl5,1779
Adap1,1780
Adap2,1781
Adap2os,1782
Adar,1783
Adarb1,1784
Adarb2,1785
Adat1,1786
Adat2,1787
Adck1,1788
Adck2,1789
Adck5,1790
Adcy1,1791
Adcy10,1792
Adcy2,1793
Adcy3,1794
Adcy4,1795
Adcy5,1796
Adcy6,1797
Adcy7,1798
Adcy8,1799
Adcy9,1800
Adcyap1,1801
Adcyap1r1,1802
Add1,1803
Add2,1804
Add3,1805
Adgb,1806
Adgra1,1807
Adgra2,1808
Adgra3,1809
Adgrb1,1810
Adgrb2,1811
Adgrb3,1812
Adgrd1,1813
Adgre1,1814
Adgre4,1815
Adgre5,1816
Adgrf2,1817
Adgrf3,1818
Adgrf4,1819
Adgrf5,1820
Adgrg1,1821
Adgrg2,1822
Adgrg3,1823
Adgrg4,1824
Adgrg5,1825
Adgrg6,1826
Adgrl1,1827
Adgrl2,1828
Adgrl3,1829
Adgrl4,1830
Adgrv1,1831
Adh1,1832
Adh5,1833
Adh6b,1834
Adh7,1835
Adhfe1,1836
Adi1,1837
Adig,1838
Adipoq,1839
Adipor1,1840
Adipor2,1841
Adk,1842
Adm,1843
Adm2,1844
Adnp,1845
Adnp2,1846
Ado,1847
Adora1,1848
Adora2a,1849
Adora2b,1850
Adora3,1851
Adpgk,1852
Adprh,1853
Adprhl1,1854
Adprhl2,1855
Adprm,1856
Adra1a,1857
Adra1b,1858
Adra1d,1859
Adra2a,1860
Adra2b,1861
Adra2c,1862
Adrb1,1863
Adrb2,1864
Adrb3,1865
Adrm1,1866
Adsl,1867
Adss,1868
Adssl1,1869
Adtrp,1870
Aebp1,1871
Aebp2,1872
Aen,1873
Afap1,1874
Afap1l1,1875
Afap1l2,1876
Afdn,1877
Aff1,1878
Aff2,1879
Aff3,1880
Aff4,1881
Afg1l,1882
Afg3l1,1883
Afg3l2,1884
Afm,1885
Afmid,1886
Afp,1887
Aftph,1888
Aga,1889
Agap1,1890
Agap2,1891
Agap3,1892
Agbl1,1893
Agbl2,1894
Agbl3,1895
Agbl4,1896
Agbl5,1897
Ager,1898
Agfg1,1899
Agfg2,1900
Aggf1,1901
Agk,1902
Agl,1903
Agmat,1904
Agmo,1905
Ago1,1906
Ago2,1907
Ago3,1908
Ago4,1909
Agpat1,1910
Agpat2,1911
Agpat3,1912
Agpat4,1913
Agpat5,1914
Agps,1915
Agr2,1916
Agrn,1917
Agrp,1918
Agt,1919
Agtpbp1,1920
Agtr1a,1921
Agtr1b,1922
Agtr2,1923
Agtrap,1924
Agxt,1925
Agxt2,1926
Ahctf1,1927
Ahcy,1928
Ahcyl1,1929
Ahcyl2,1930
Ahdc1,1931
Ahi1,1932
Ahnak,1933
Ahnak2,1934
Ahr,1935
Ahrr,1936
Ahsa1,1937
Ahsa2,1938
Ahsg,1939
Aicda,1940
Aida,1941
Aif1,1942
Aif1l,1943
Aifm1,1944
Aifm2,1945
Aifm3,1946
Aig1,1947
Aim2,1948
Aimp1,1949
Aimp2,1950
Aip,1951
Aipl1,1952
Aire,1953
Airn,1954
Ajap1,1955
Ajm1,1956
Ajuba,1957
Ak1,1958
Ak2,1959
Ak3,1960
Ak4,1961
Ak5,1962
Ak6,1963
Ak7,1964
Ak8,1965
Ak9,1966
Akain1,1967
Akap1,1968
Akap10,1969
Akap11,1970
Akap12,1971
Akap13,1972
Akap14,1973
Akap17b,1974
Akap3,1975
Akap5,1976
Akap6,1977
Akap7,1978
Akap8,1979
Akap8l,1980
Akap9,1981
Akip1,1982
Akirin1,1983
Akirin2,1984
Akna,1985
Aknad1,1986
Aknaos,1987
Akr1a1,1988
Akr1b10,1989
Akr1b3,1990
Akr1b7,1991
Akr1b8,1992
Akr1c12,1993
Akr1c13,1994
Akr1c14,1995
Akr1c18,1996
Akr1c19,1997
Akr1c20,1998
Akr1c21,1999
Akr1c6,2000
Akr1cl,2001
Akr1d1,2002
Akr1e1,2003
Akr7a5,2004
Akt1,2005
Akt1s1,2006
Akt2,2007
Akt3,2008
Aktip,2009
Alad,2010
Alas1,2011
Alas2,2012
Alb,2013
Albfm1,2014
Alcam,2015
Aldh16a1,2016
Aldh18a1,2017
Aldh1a1,2018
Aldh1a2,2019
Aldh1a3,2020
Aldh1a7,2021
Aldh1b1,2022
Aldh1l1,2023
Aldh1l2,2024
Aldh2,2025
Aldh3a1,2026
Aldh3a2,2027
Aldh3b1,2028
Aldh3b2,2029
Aldh3b3,2030
Aldh4a1,2031
Aldh5a1,2032
Aldh6a1,2033
Aldh7a1,2034
Aldh8a1,2035
Aldh9a1,2036
Aldoa,2037
Aldoart1,2038
Aldoart2,2039
Aldob,2040
Aldoc,2041
Alg1,2042
Alg10b,2043
Alg11,2044
Alg12,2045
Alg13,2046
Alg14,2047
Alg2,2048
Alg3,2049
Alg5,2050
Alg6,2051
Alg8,2052
Alg9,2053
Alk,2054
Alkal1,2055
Alkal2,2056
Alkbh1,2057
Alkbh2,2058
Alkbh3,2059
Alkbh4,2060
Alkbh5,2061
Alkbh6,2062
Alkbh7,2063
Alkbh8,2064
Allc,2065
Alms1,2066
Alox12,2067
Alox12b,2068
Alox12e,2069
Alox15,2070
Alox5,2071
Alox5ap,2072
Alox8,2073
Aloxe3,2074
Alpk1,2075
Alpk2,2076
Alpk3,2077
Alpl,2078
Als2,2079
Als2cl,2080
Alx1,2081
Alx3,2082
Alx4,2083
Alyref,2084
Alyref2,2085
Amacr,2086
Ambp,2087
Ambra1,2088
Amd1,2089
Amd2,2090
Amdhd1,2091
Amdhd2,2092
Amelx,2093
Amer1,2094
Amer2,2095
Amer3,2096
Amfr,2097
Amh,2098
Amhr2,2099
Amigo1,2100
Amigo2,2101
Amigo3,2102
Ammecr1,2103
Ammecr1l,2104
Amn,2105
Amn1,2106
Amot,2107
Amotl1,2108
Amotl2,2109
Ampd1,2110
Ampd2,2111
Ampd3,2112
Amph,2113
Amt,2114
Amy1,2115
Amz1,2116
Amz2,2117
Anapc1,2118
Anapc10,2119
Anapc11,2120
Anapc13,2121
Anapc15,2122
Anapc16,2123
Anapc2,2124
Anapc4,2125
Anapc5,2126
Anapc7,2127
Ang,2128
Ang4,2129
Angel1,2130
Angel2,2131
Angpt1,2132
Angpt2,2133
Angpt4,2134
Angptl1,2135
Angptl2,2136
Angptl3,2137
Angptl4,2138
Angptl6,2139
Angptl7,2140
Angptl8,2141
Ank,2142
Ank1,2143
Ank2,2144
Ank3,2145
Ankar,2146
Ankdd1a,2147
Ankdd1b,2148
Ankef1,2149
Ankfn1,2150
Ankfy1,2151
Ankhd1,2152
Ankib1,2153
Ankk1,2154
Ankle1,2155
Ankle2,2156
Ankmy1,2157
Ankmy2,2158
Ankra2,2159
Ankrd1,2160
Ankrd10,2161
Ankrd11,2162
Ankrd12,2163
Ankrd13a,2164
Ankrd13b,2165
Ankrd13c,2166
Ankrd13d,2167
Ankrd16,2168
Ankrd17,2169
Ankrd2,2170
Ankrd22,2171
Ankrd23,2172
Ankrd24,2173
Ankrd26,2174
Ankrd27,2175
Ankrd28,2176
Ankrd29,2177
Ankrd31,2178
Ankrd33,2179
Ankrd33b,2180
Ankrd34a,2181
Ankrd34b,2182
Ankrd34c,2183
Ankrd35,2184
Ankrd37,2185
Ankrd39,2186
Ankrd40,2187
Ankrd42,2188
Ankrd44,2189
Ankrd45,2190
Ankrd46,2191
Ankrd49,2192
Ankrd50,2193
Ankrd52,2194
Ankrd54,2195
Ankrd55,2196
Ankrd6,2197
Ankrd61,2198
Ankrd63,2199
Ankrd65,2200
Ankrd66,2201
Ankrd7,2202
Ankrd9,2203
Anks1,2204
Anks1b,2205
Anks3,2206
Anks4b,2207
Anks6,2208
Ankub1,2209
Ankzf1,2210
Anln,2211
Ano1,2212
Ano10,2213
Ano2,2214
Ano3,2215
Ano4,2216
Ano5,2217
Ano6,2218
Ano7,2219
Ano8,2220
Ano9,2221
Anp32a,2222
Anp32b,2223
Anp32e,2224
Anpep,2225
Antxr1,2226
Antxr2,2227
Anxa1,2228
Anxa10,2229
Anxa11,2230
Anxa13,2231
Anxa2,2232
Anxa3,2233
Anxa4,2234
Anxa5,2235
Anxa6,2236
Anxa7,2237
Anxa8,2238
Anxa9,2239
Aoah,2240
Aoc1,2241
Aoc2,2242
Aoc3,2243
Aopep,2244
Aox1,2245
Aox3,2246
Aox4,2247
Ap1ar,2248
Ap1b1,2249
Ap1g1,2250
Ap1g2,2251
Ap1m1,2252
Ap1m2,2253
Ap1s1,2254
Ap1s2,2255
Ap1s3,2256
Ap2a1,2257
Ap2a2,2258
Ap2b1,2259
Ap2m1,2260
Ap2s1,2261
Ap3b1,2262
Ap3b2,2263
Ap3d1,2264
Ap3m1,2265
Ap3m2,2266
Ap3s1,2267
Ap3s2,2268
Ap4b1,2269
Ap4e1,2270
Ap4m1,2271
Ap4s1,2272
Ap5b1,2273
Ap5m1,2274
Ap5s1,2275
Ap5z1,2276
Apaf1,2277
Apba1,2278
Apba2,2279
Apba3,2280
Apbb1,2281
Apbb1ip,2282
Apbb2,2283
Apbb3,2284
Apc,2285
Apc2,2286
Apcdd1,2287
Apeh,2288
Apela,2289
Apex1,2290
Apex2,2291
Aph1a,2292
Aph1b,2293
Aph1c,2294
Api5,2295
Apip,2296
Aplf,2297
Apln,2298
Aplnr,2299
Aplp1,2300
Aplp2,2301
Apmap,2302
Apoa1,2303
Apoa2,2304
Apoa4,2305
Apoa5,2306
Apob,2307
Apobec1,2308
Apobec2,2309
Apobec3,2310
Apobec4,2311
Apobr,2312
Apoc1,2313
Apoc2,2314
Apoc3,2315
Apoc4,2316
Apod,2317
Apoe,2318
Apof,2319
Apoh,2320
Apol10b,2321
Apol6,2322
Apol7a,2323
Apol7b,2324
Apol7c,2325
Apol7d,2326
Apol8,2327
Apol9a,2328
Apol9b,2329
Apold1,2330
Apom,2331
Apon,2332
Apoo,2333
Apool,2334
Apopt1,2335
App,2336
Appbp2,2337
Appbp2os,2338
Appl1,2339
Appl2,2340
Aprt,2341
Aptx,2342
Aqp1,2343
Aqp11,2344
Aqp12,2345
Aqp2,2346
Aqp3,2347
Aqp4,2348
Aqp5,2349
Aqp6,2350
Aqp7,2351
Aqp8,2352
Aqp9,2353
Aqr,2354
Ar,2355
Araf,2356
Arap1,2357
Arap2,2358
Arap3,2359
Arc,2360
Arcn1,2361
Areg,2362
Arel1,2363
Arf1,2364
Arf2,2365
Arf3,2366
Arf4,2367
Arf4os,2368
Arf5,2369
Arf6,2370
Arfgap1,2371
Arfgap2,2372
Arfgap3,2373
Arfgef1,2374
Arfgef2,2375
Arfgef3,2376
Arfip1,2377
Arfip2,2378
Arfrp1,2379
Arg1,2380
Arg2,2381
Arglu1,2382
Arhgap1,2383
Arhgap10,2384
Arhgap11a,2385
Arhgap12,2386
Arhgap15,2387
Arhgap15os,2388
Arhgap17,2389
Arhgap18,2390
Arhgap19,2391
Arhgap20,2392
Arhgap21,2393
Arhgap22,2394
Arhgap23,2395
Arhgap24,2396
Arhgap25,2397
Arhgap26,2398
Arhgap27,2399
Arhgap27os1,2400
Arhgap27os2,2401
Arhgap27os3,2402
Arhgap28,2403
Arhgap29,2404
Arhgap30,2405
Arhgap31,2406
Arhgap32,2407
Arhgap33,2408
Arhgap33os,2409
Arhgap35,2410
Arhgap36,2411
Arhgap39,2412
Arhgap4,2413
Arhgap40,2414
Arhgap42,2415
Arhgap44,2416
Arhgap45,2417
Arhgap5,2418
Arhgap6,2419
Arhgap8,2420
Arhgap9,2421
Arhgdia,2422
Arhgdib,2423
Arhgdig,2424
Arhgef1,2425
Arhgef10,2426
Arhgef10l,2427
Arhgef11,2428
Arhgef12,2429
Arhgef15,2430
Arhgef16,2431
Arhgef17,2432
Arhgef18,2433
Arhgef19,2434
Arhgef2,2435
Arhgef25,2436
Arhgef26,2437
Arhgef28,2438
Arhgef3,2439
Arhgef33,2440
Arhgef37,2441
Arhgef38,2442
Arhgef39,2443
Arhgef4,2444
Arhgef40,2445
Arhgef5,2446
Arhgef6,2447
Arhgef7,2448
Arhgef9,2449
Arid1a,2450
Arid1b,2451
Arid2,2452
Arid3a,2453
Arid3b,2454
Arid3c,2455
Arid4a,2456
Arid4b,2457
Arid5a,2458
Arid5b,2459
Arih1,2460
Arih2,2461
Arl1,2462
Arl10,2463
Arl11,2464
Arl13b,2465
Arl14,2466
Arl14ep,2467
Arl14epl,2468
Arl15,2469
Arl16,2470
Arl2,2471
Arl2bp,2472
Arl3,2473
Arl4a,2474
Arl4c,2475
Arl4d,2476
Arl5a,2477
Arl5b,2478
Arl5c,2479
Arl6,2480
Arl6ip1,2481
Arl6ip4,2482
Arl6ip5,2483
Arl6ip6,2484
Arl8a,2485
Arl8b,2486
Arl9,2487
Armc1,2488
Armc10,2489
Armc2,2490
Armc3,2491
Armc4,2492
Armc5,2493
Armc6,2494
Armc7,2495
Armc8,2496
Armc9,2497
Armcx1,2498
Armcx2,2499
Armcx3,2500
Armcx4,2501
Armcx5,2502
Armcx6,2503
Armh1,2504
Armh2,2505
Armh3,2506
Armh4,2507
Armt1,2508
Arnt,2509
Arnt2,2510
Arntl,2511
Arntl2,2512
Arpc1a,2513
Arpc1b,2514
Arpc2,2515
Arpc3,2516
Arpc4,2517
Arpc5,2518
Arpc5l,2519
Arpin,2520
Arpp19,2521
Arpp21,2522
Arr3,2523
Arrb1,2524
Arrb2,2525
Arrdc1,2526
Arrdc2,2527
Arrdc3,2528
Arrdc4,2529
Arsa,2530
Arsb,2531
Arsg,2532
Arsi,2533
Arsj,2534
Arsk,2535
Art1,2536
Art2b,2537
Art3,2538
Art4,2539
Art5,2540
Artn,2541
Arv1,2542
Arvcf,2543
Arx,2544
Arxes1,2545
Arxes2,2546
As3mt,2547
Asah1,2548
Asah2,2549
Asap1,2550
Asap2,2551
Asap3,2552
Asb1,2553
Asb10,2554
Asb11,2555
Asb12,2556
Asb13,2557
Asb14,2558
Asb15,2559
Asb16,2560
Asb17,2561
Asb17os,2562
Asb18,2563
Asb2,2564
Asb3,2565
Asb4,2566
Asb5,2567
Asb6,2568
Asb7,2569
Asb8,2570
Asb9,2571
Ascc1,2572
Ascc2,2573
Ascc3,2574
Ascl1,2575
Ascl2,2576
Ascl3,2577
Ascl4,2578
Asf1a,2579
Asf1b,2580
Asgr1,2581
Asgr2,2582
Ash1l,2583
Ash2l,2584
Asic1,2585
Asic2,2586
Asic3,2587
Asic4,2588
Asic5,2589
Asl,2590
Asmt,2591
Asna1,2592
Asns,2593
Asnsd1,2594
Aspa,2595
Aspdh,2596
Aspg,2597
Asph,2598
Asphd1,2599
Asphd2,2600
Aspm,2601
Aspn,2602
Asprv1,2603
Aspscr1,2604
Asrgl1,2605
Ass1,2606
Aste1,2607
Astl,2608
Astn1,2609
Astn2,2610
Asxl1,2611
Asxl2,2612
Asxl3,2613
Asz1,2614
Atad1,2615
Atad2,2616
Atad2b,2617
Atad3a,2618
Atad3aos,2619
Atad5,2620
Atat1,2621
Atcay,2622
Atcayos,2623
Ate1,2624
Atf1,2625
Atf2,2626
Atf3,2627
Atf4,2628
Atf5,2629
Atf6,2630
Atf6b,2631
Atf7,2632
Atf7ip,2633
Atf7ip2,2634
Atg10,2635
Atg101,2636
Atg12,2637
Atg13,2638
Atg14,2639
Atg16l1,2640
Atg16l2,2641
Atg2a,2642
Atg2b,2643
Atg3,2644
Atg4a,2645
Atg4b,2646
Atg4c,2647
Atg4d,2648
Atg5,2649
Atg7,2650
Atg9a,2651
Atg9b,2652
Atic,2653
Atl1,2654
Atl2,2655
Atl3,2656
Atm,2657
Atmin,2658
Atn1,2659
Atoh7,2660
Atoh8,2661
Atox1,2662
Atp10a,2663
Atp10b,2664
Atp11a,2665
Atp11b,2666
Atp11c,2667
Atp12a,2668
Atp13a1,2669
Atp13a2,2670
Atp13a3,2671
Atp13a4,2672
Atp13a5,2673
Atp1a1,2674
Atp1a2,2675
Atp1a3,2676
Atp1b1,2677
Atp1b2,2678
Atp1b3,2679
Atp23,2680
Atp2a1,2681
Atp2a2,2682
Atp2a3,2683
Atp2b1,2684
Atp2b2,2685
Atp2b3,2686
Atp2b4,2687
Atp2c1,2688
Atp2c2,2689
Atp4a,2690
Atp5a1,2691
Atp5b,2692
Atp5c1,2693
Atp5d,2694
Atp5e,2695
Atp5f1,2696
Atp5g1,2697
Atp5g2,2698
Atp5g3,2699
Atp5h,2700
Atp5j,2701
Atp5j2,2702
Atp5k,2703
Atp5l,2704
Atp5md,2705
Atp5mpl,2706
Atp5o,2707
Atp6ap1,2708
Atp6ap1l,2709
Atp6ap2,2710
Atp6v0a1,2711
Atp6v0a2,2712
Atp6v0a4,2713
Atp6v0b,2714
Atp6v0c,2715
Atp6v0d1,2716
Atp6v0d2,2717
Atp6v0e,2718
Atp6v0e2,2719
Atp6v1a,2720
Atp6v1b1,2721
Atp6v1b2,2722
Atp6v1c1,2723
Atp6v1c2,2724
Atp6v1d,2725
Atp6v1e1,2726
Atp6v1e2,2727
Atp6v1f,2728
Atp6v1fnb,2729
Atp6v1g1,2730
Atp6v1g2,2731
Atp6v1g3,2732
Atp6v1h,2733
Atp7a,2734
Atp7b,2735
Atp8a1,2736
Atp8a2,2737
Atp8b1,2738
Atp8b2,2739
Atp8b3,2740
Atp8b4,2741
Atp8b5,2742
Atp9a,2743
Atp9b,2744
Atpaf1,2745
Atpaf2,2746
Atpif1,2747
Atpsckmt,2748
Atr,2749
Atraid,2750
Atrip,2751
Atrn,2752
Atrnl1,2753
Atrx,2754
Atxn1,2755
Atxn10,2756
Atxn1l,2757
Atxn2,2758
Atxn2l,2759
Atxn3,2760
Atxn7,2761
Atxn7l1,2762
Atxn7l2,2763
